Date,AdjClose
07/22/09,954.070007
07/23/09,976.289978
07/24/09,979.26001
07/27/09,982.179993
07/28/09,979.619995
07/29/09,975.150024
07/30/09,986.75
07/31/09,987.47998
08/03/2009,1002.630005
08/04/2009,1005.650024
08/05/2009,1002.719971
08/06/2009,997.080017
08/07/2009,1010.47998
08/10/2009,1007.099976
08/11/2009,994.349976
08/12/2009,1005.809998
08/13/09,1012.72998
08/14/09,1004.090027
08/17/09,979.72998
08/18/09,989.669983
08/19/09,996.460022
08/20/09,1007.369995
08/21/09,1026.130005
08/24/09,1025.569946
08/25/09,1028
08/26/09,1028.119995
08/27/09,1030.97998
08/28/09,1028.930054
08/31/09,1020.619995
09/01/2009,998.039978
09/02/2009,994.75
09/03/2009,1003.23999
09/04/2009,1016.400024
09/08/2009,1025.390015
09/09/2009,1033.369995
09/10/2009,1044.140015
09/11/2009,1042.72998
09/14/09,1049.339966
09/15/09,1052.630005
09/16/09,1068.76001
09/17/09,1065.48999
09/18/09,1068.300049
09/21/09,1064.660034
09/22/09,1071.660034
09/23/09,1060.869995
09/24/09,1050.780029
09/25/09,1044.380005
09/28/09,1062.97998
09/29/09,1060.609985
09/30/09,1057.079956
10/01/2009,1029.849976
10/02/2009,1025.209961
10/05/2009,1040.459961
10/06/2009,1054.719971
10/07/2009,1057.579956
10/08/2009,1065.47998
10/09/2009,1071.48999
10/12/2009,1076.189941
10/13/09,1073.189941
10/14/09,1092.02002
10/15/09,1096.560059
10/16/09,1087.680054
10/19/09,1097.910034
10/20/09,1091.060059
10/21/09,1081.400024
10/22/09,1092.910034
10/23/09,1079.599976
10/26/09,1066.949951
10/27/09,1063.410034
10/28/09,1042.630005
10/29/09,1066.109985
10/30/09,1036.189941
11/02/2009,1042.880005
11/03/2009,1045.410034
11/04/2009,1046.5
11/05/2009,1066.630005
11/06/2009,1069.300049
11/09/2009,1093.079956
11/10/2009,1093.01001
11/11/2009,1098.51001
11/12/2009,1087.23999
11/13/09,1093.47998
11/16/09,1109.300049
11/17/09,1110.319946
11/18/09,1109.800049
11/19/09,1094.900024
11/20/09,1091.380005
11/23/09,1106.23999
11/24/09,1105.650024
11/25/09,1110.630005
11/27/09,1091.48999
11/30/09,1095.630005
12/01/2009,1108.859985
